timestamp,machine_id,line_id,machine_state,units_produced,units_rejected,temperature_c,vibration_mm_s,power_kw,operator_shift
2026-03-17T19:46:00,M-01,A,RUN,10,0,62.2,1.99,18.1,B
2026-03-17T19:47:00,M-01,A,RUN,14,0,61.7,1.94,19.7,B
2026-03-17T19:48:00,M-01,A,RUN,11,0,62.1,2.04,19.6,B
2026-03-17T19:49:00,M-01,A,RUN,25,0,62.9,2.18,24.7,B
2026-03-17T19:50:00,M-01,A,RUN,11,0,62.0,1.74,19.7,B
2026-03-17T19:51:00,M-01,A,RUN,16,1,62.3,1.96,22.7,B
2026-03-17T19:52:00,M-01,A,RUN,15,0,62.3,1.78,22.2,B
2026-03-17T19:53:00,M-01,A,RUN,10,0,62.2,2.01,18.2,B
2026-03-17T19:54:00,M-01,A,RUN,13,0,62.0,2.11,19.2,B
2026-03-17T19:55:00,M-01,A,RUN,7,0,61.8,2.11,18.8,B
2026-03-17T19:56:00,M-01,A,RUN,10,1,62.2,1.99,18.8,B
2026-03-17T19:57:00,M-01,A,RUN,14,1,62.4,1.83,21.0,B
2026-03-17T19:58:00,M-01,A,RUN,14,0,63.0,2.17,20.7,B
2026-03-17T19:59:00,M-01,A,RUN,10,0,62.6,2.06,19.5,B
2026-03-17T20:00:00,M-01,A,RUN,15,0,61.9,1.97,21.9,B
2026-03-17T20:01:00,M-01,A,RUN,9,0,62.5,2.04,19.0,B
2026-03-17T20:02:00,M-01,A,RUN,12,1,62.4,2.27,19.1,B
2026-03-17T20:03:00,M-01,A,RUN,10,1,61.9,1.76,19.3,B
2026-03-17T20:04:00,M-01,A,RUN,19,0,62.5,2.19,21.2,B
2026-03-17T20:05:00,M-01,A,RUN,12,0,63.3,1.89,20.2,B
2026-03-17T20:06:00,M-01,A,RUN,9,1,63.4,1.95,18.4,B
2026-03-17T20:07:00,M-01,A,RUN,18,0,64.1,2.0,22.2,B
2026-03-17T20:08:00,M-01,A,RUN,17,1,64.2,1.91,23.0,B
2026-03-17T20:09:00,M-01,A,RUN,14,0,63.9,2.19,21.6,B
2026-03-17T20:10:00,M-01,A,RUN,11,1,63.9,1.99,19.2,B
2026-03-17T20:11:00,M-01,A,RUN,12,0,64.1,2.3,20.2,B
2026-03-17T20:12:00,M-01,A,RUN,21,0,64.4,1.99,24.6,B
2026-03-17T20:13:00,M-01,A,RUN,12,0,65.0,2.34,20.2,B
2026-03-17T20:14:00,M-01,A,RUN,22,0,64.2,2.0,23.3,B
2026-03-17T20:15:00,M-01,A,RUN,14,1,63.4,2.1,21.1,B
2026-03-17T20:16:00,M-01,A,RUN,9,0,63.2,2.29,18.6,B
2026-03-17T20:17:00,M-01,A,RUN,10,0,62.5,2.07,18.5,B
2026-03-17T20:18:00,M-01,A,RUN,13,0,62.6,2.17,20.3,B
2026-03-17T20:19:00,M-01,A,RUN,14,0,61.8,1.71,21.2,B
2026-03-17T20:20:00,M-01,A,RUN,12,0,62.4,2.07,21.6,B
2026-03-17T20:21:00,M-01,A,RUN,10,0,63.4,2.04,19.2,B
2026-03-17T20:22:00,M-01,A,RUN,16,1,63.2,2.23,21.7,B
2026-03-17T20:23:00,M-01,A,RUN,7,0,63.6,2.15,19.5,B
2026-03-17T20:24:00,M-01,A,RUN,11,1,63.8,2.23,19.8,B
2026-03-17T20:25:00,M-01,A,RUN,12,1,63.8,1.86,20.2,B
2026-03-17T20:26:00,M-01,A,RUN,11,0,63.6,2.19,20.0,B
2026-03-17T20:27:00,M-01,A,RUN,12,0,63.9,2.42,22.0,B
2026-03-17T20:28:00,M-01,A,RUN,7,0,62.8,1.99,18.0,B
2026-03-17T20:29:00,M-01,A,RUN,10,0,63.9,2.2,19.0,B
2026-03-17T20:30:00,M-01,A,RUN,11,0,63.6,2.2,20.3,B
2026-03-17T20:31:00,M-01,A,RUN,17,0,62.8,2.15,22.3,B
2026-03-17T20:32:00,M-01,A,RUN,14,0,62.7,1.93,20.2,B
2026-03-17T20:33:00,M-01,A,RUN,11,0,61.6,2.05,20.1,B
2026-03-17T20:34:00,M-01,A,RUN,13,0,60.9,2.28,19.7,B
2026-03-17T20:35:00,M-01,A,RUN,13,0,60.7,2.14,18.8,B
2026-03-17T20:36:00,M-01,A,RUN,10,0,60.7,2.15,19.8,B
2026-03-17T20:37:00,M-01,A,RUN,14,0,61.1,2.17,21.6,B
2026-03-17T20:38:00,M-01,A,RUN,17,2,60.7,2.28,22.5,B
2026-03-17T20:39:00,M-01,A,RUN,12,0,60.7,2.19,19.6,B
2026-03-17T20:40:00,M-01,A,RUN,12,1,62.0,1.88,20.6,B
2026-03-17T20:41:00,M-01,A,RUN,16,0,62.0,1.99,22.6,B
2026-03-17T20:42:00,M-01,A,RUN,7,0,62.2,1.82,17.9,B
2026-03-17T20:43:00,M-01,A,RUN,10,1,62.2,2.27,20.2,B
2026-03-17T20:44:00,M-01,A,RUN,7,0,63.8,2.21,18.6,B
2026-03-17T20:45:00,M-01,A,RUN,12,0,63.1,2.05,20.6,B
2026-03-17T20:46:00,M-01,A,RUN,9,0,62.2,2.36,19.2,B
2026-03-17T20:47:00,M-01,A,RUN,13,0,63.3,2.13,20.5,B
2026-03-17T20:48:00, M-01,A,RUN,15,1,63.7,2.0,22.1,B
2026-03-17T20:49:00,M-01,A,RUN,9,0,64.1,2.14,19.7,B
2026-03-17T20:50:00,M-01,A,RUN,10,0,63.4,2.41,18.8,B
2026-03-17T20:51:00,M-01,A,RUN,9,0,,2.37,18.5,B
2026-03-17T20:52:00,M-01,A,RUN,18,1,63.2,2.09,21.4,B
2026-03-17T20:53:00,M-01,A,RUN,12,1,63.7,2.2,21.7,B
2026-03-17T20:54:00,M-01,A,RUN,12,1,63.0,2.44,22.1,B
2026-03-17T20:55:00,M-01,A,RUN,11,0,63.0,2.01,20.7,B
2026-03-17T20:56:00,M-01,A,RUN,16,0,62.1,1.98,21.5,B
2026-03-17T20:57:00,M-01,A,RUN,14,0,62.5,1.95,20.1,B
2026-03-17T20:58:00,M-01,A,RUN,7,0,61.8,2.06,18.9,B
2026-03-17T20:59:00,M-01,A,RUN,15,0,61.9,2.05,21.8,B
2026-03-17T21:00:00,M-01,A,SETUP,0,0,60.4,0.2,5.8,C
2026-03-17T21:01:00,M-01,A,SETUP,0,0,59.5,0.2,5.7,C
2026-03-17T21:02:00,M-01,A,SETUP,0,0,58.7,0.25,5.3,C
2026-03-17T21:03:00,M-01,A,SETUP,0,0,58.5,0.25,5.5,C
2026-03-17T21:04:00,M-01,A,SETUP,0,0,57.6,0.29,5.4,C
2026-03-17T21:05:00,M-01,A,SETUP,0,0,57.0,0.24,5.1,C
2026-03-17T21:06:00,M-01,A,SETUP,0,0,56.6,0.23,6.6,C
2026-03-17T21:07:00,M-01,A,SETUP,0,0,55.8,0.25,5.5,C
2026-03-17T21:08:00,M-01,A,SETUP,0,0,54.7,0.26,4.6,C
2026-03-17T21:09:00,M-01,A,SETUP,0,0,53.3,0.23,6.6,C
2026-03-17T21:10:00,M-01,A,SETUP,0,0,54.0,0.27,6.9,C
2026-03-17T21:11:00,M-01,A,SETUP,0,0,54.5,0.25,5.4,C
2026-03-17T21:12:00,M-01,A,SETUP,0,0,53.5,0.23,5.8,C
2026-03-17T21:13:00,M-01,A,SETUP,0,0,53.7,0.3,6.4,C
2026-03-17T21:14:00,M-01,A,SETUP,0,0,53.6,0.3,5.2,C
2026-03-17T21:15:00,M-01,A,SETUP,0,0,52.7,0.29,5.6,C
2026-03-17T21:16:00,M-01,A,SETUP,0,0,51.9,0.3,6.3,C
2026-03-17T21:17:00,M-01,A,SETUP,0,0,52.2,0.22,5.3,C
2026-03-17T21:18:00,M-01,A,SETUP,0,0,52.6,0.3,5.7,C
2026-03-17T21:19:00,M-01,A,SETUP,0,0,52.6,0.2,6.1,C
2026-03-17T21:20:00,M-01,A,SETUP,0,0,53.2,0.26,5.8,C
2026-03-17T21:21:00,M-01,A,SETUP,0,0,52.0,0.28,5.4,C
2026-03-17T21:22:00,M-01,A,SETUP,0,0,52.0,0.22,5.8,C
2026-03-17T21:23:00,M-01,A,SETUP,0,0,51.7,0.24,5.5,C
2026-03-17T21:24:00,M-01,A,SETUP,0,0,50.2,0.3,5.7,C
2026-03-17T21:25:00,M-01,A,SETUP,0,0,50.2,0.28,5.9,C
2026-03-17T21:26:00,M-01,A,SETUP,0,0,50.3,0.35,5.3,C
2026-03-17T21:27:00,M-01,A,SETUP,0,0,50.3,0.3,6.5,C
2026-03-17T21:28:00,M-01,A,SETUP,0,0,50.6,0.26,4.7,C
2026-03-17T21:29:00,M-01,A,SETUP,0,0,50.7,0.24,6.2,C
2026-03-17T21:30:00,M-01,A,SETUP,0,0,50.0,0.25,5.6,C
2026-03-17T21:31:00,M-01,A,SETUP,0,0,48.3,0.26,5.3,C
2026-03-17T21:32:00,M-01,A,SETUP,0,0,48.2,0.26,5.5,C
2026-03-17T21:33:00,M-01,A,SETUP,0,0,48.2,0.26,5.2,C
2026-03-17T21:34:00,M-01,A,SETUP,0,0,47.0,0.25,4.8,C
2026-03-17T21:35:00,M-01,A,SETUP,0,0,47.2,0.2,4.7,C
2026-03-17T21:36:00,M-01,A,SETUP,0,0,47.0,0.21,5.7,C
2026-03-17T21:37:00,M-01,A,SETUP,0,0,46.4,0.22,5.1,C
2026-03-17T21:38:00,M-01,A,SETUP,0,0,46.8,0.24,5.7,C
2026-03-17T21:39:00,M-01,A,RUN,14,0,48.1,0.56,20.6,C
2026-03-17T21:40:00,M-01,A,RUN,18,1,49.0,0.62,21.5,C
2026-03-17T21:41:00,M-01,A,RUN,14,0,50.4,0.73,22.1,C
2026-03-17T21:42:00,M-01,A,RUN,11,0,51.0,0.98,19.5,C
2026-03-17T21:43:00,M-01,A,RUN,14,2,51.5,0.69,19.6,C
2026-03-17T21:44:00,M-01,A,RUN,18,1,51.9,0.89,22.2,C
2026-03-17T21:45:00,M-01,A,RUN,8,0,51.8,0.62,18.5,C
2026-03-17T21:46:00,M-01,A,RUN,10,0,53.5,0.9,19.9,C
2026-03-17T21:47:00,M-01,A,RUN,11,0,54.0,1.12,19.7,C
2026-03-17T21:48:00,M-01,A,RUN,15,0,55.3,1.08,21.0,C
2026-03-17T21:49:00,M-1,A,DOWN,0,0,53.4,0.36,0.3,C
2026-03-17T21:50:00,M-01,A,DOWN,0,0,50.9,0.21,0.5,C
2026-03-17T21:51:00,M-01,A,DOWN,0,0,48.8,0.28,0.5,C
2026-03-17T21:52:00,M-01,A,DOWN,0,0,47.9,0.22,0.5,C
2026-03-17T21:53:00,M-01,A,DOWN,0,0,45.9,0.26,0.5,C
2026-03-17T21:54:00,M-01,A,DOWN,0,0,44.0,0.26,0.5,C
2026-03-17T21:55:00,M-01,A,RUN,15,0,45.5,1.03,21.0,C
2026-03-17T21:56:00,M-01,A,RUN,11,0,46.9,0.8,19.6,C
2026-03-17T21:57:00,M-01,A,RUN,12,0,47.5,0.9,20.5,C
2026-03-17T21:58:00,M-01,A,RUN,14,0,48.0,0.78,21.2,C
2026-03-17T21:59:00,M-01,A,RUN,13,0,49.3,0.93,19.9,C
2026-03-17T22:00:00,M-01,A,RUN,13,0,49.1,0.61,19.9,C
2026-03-17T22:01:00,M-01,A,RUN,16,0,50.2,0.83,21.0,C
2026-03-17T22:02:00,M-01,A,RUN,17,0,50.0,0.93,20.9,C
2026-03-17T22:03:00,M-01,A,RUN,14,0,50.8,1.08,20.0,C
2026-03-17T22:04:00,M-01,A,RUN,8,1,50.8,1.29,18.7,C
2026-03-17T22:05:00,M-01,A,RUN,13,0,51.8,0.89,20.8,C
2026-03-17T22:06:00,M-01,A,RUN,14,0,52.0,1.04,22.5,C
2026-03-17T22:07:00,M-01,A,RUN,10,0,51.9,0.96,19.5,C
2026-03-17T22:08:00,M-01,A,RUN,9,0,52.9,1.01,18.4,C
2026-03-17T22:09:00,M-01,A,RUN,14,0,53.1,1.05,21.8,C
2026-03-17T22:10:00,M-01,A,RUN,14,0,54.0,0.7,21.3,C
2026-03-17T22:11:00,M-01,A,RUN,7,0,54.4,1.08,18.0,C
2026-03-17T22:12:00,M-01,A,RUN,11,0,54.8,0.8,19.7,C
2026-03-17T22:13:00,M-01,A,RUN,8,0,55.8,1.07,18.1,C
2026-03-17T22:14:00,M-01,A,RUN,19,1,56.2,1.13,23.6,C
2026-03-17T22:15:00,M-01,A,RUN,5,0,56.2,0.75,17.2,C
2026-03-17T22:16:00,M-01,A,RUN,10,0,56.8,0.9,19.1,C
2026-03-17T22:17:00,M-01,A,RUN,7,0,56.6,1.14,18.0,C
2026-03-17T22:18:00,M-01,A,RUN,15,0,56.7,0.89,19.8,C
2026-03-17T22:19:00,M-01,A,RUN,7,0,57.1,0.69,17.9,C
2026-03-17T22:20:00,M-01,A,RUN,14,0,56.8,0.77,19.6,C
2026-03-17T22:21:00,M-01,A,RUN,13,1,56.4,1.06,21.0,C
2026-03-17T22:22:00,M-01,A,RUN,14,0,57.3,0.68,21.1,C
2026-03-17T22:23:00,M-01,A,RUN,18,0,58.0,1.08,23.0,C
2026-03-17T22:24:00,M-01,A,RUN,13,0,58.6,0.67,20.7,C
2026-03-17T22:25:00,M-01,A,RUN,11,0,58.8,0.72,19.8,C
2026-03-17T22:26:00,M-01,A,RUN,11,0,58.7,1.2,20.4,C
2026-03-17T22:27:00,M-01,A,RUN,21,0,57.2,0.79,23.4,C
2026-03-17T22:28:00,M-01,A,RUN,9,1,57.6,1.06,20.1,C
2026-03-17T22:29:00,M-01,A,DOWN,0,0,55.6,0.29,0.4,C
2026-03-17T22:30:00,M-01,A,DOWN,0,0,54.5,0.27,0.4,C
2026-03-17T22:31:00,M-01,A,DOWN,0,0,51.9,0.31,0.3,C
2026-03-17T22:32:00,M-01,A,DOWN,0,0,50.3,0.31,0.4,C
2026-03-17T22:33:00,M-01,A,DOWN,0,0,49.4,0.29,0.3,C
2026-03-17T22:34:00,M-01,A,DOWN,0,0,47.8,0.28,0.5,C
2026-03-17T22:35:00,M-01,A,RUN,10,0,49.2,1.16,19.4,C
2026-03-17T22:36:00,M-01,A,RUN,12,1,48.6,0.89,19.0,C
2026-03-17T22:37:00,M-01,A,RUN,14,0,49.3,1.05,21.4,C
2026-03-17T22:38:00,M-01,A,RUN,12,0,51.0,0.83,20.1,C
2026-03-17T22:39:00,M-01,A,RUN,11,1,51.3,1.1,19.5,C
2026-03-17T22:40:00,M-01,A,RUN,20,0,50.8,0.92,21.9,C
2026-03-17T22:41:00,M-01,A,RUN,12,0,51.5,0.93,20.3,C
2026-03-17T22:42:00,M-01,A,DOWN,0,0,50.0,0.23,0.4,C
2026-03-17T22:43:00,M-01,A,DOWN,0,0,46.7,0.2,0.4,C
2026-03-17T22:44:00,M-01,A,DOWN,0,0,45.6,0.26,0.3,C
2026-03-17T22:45:00,M-01,A,DOWN,0,0,44.8,0.2,0.4,C
2026-03-17T22:46:00,M-01,A,DOWN,0,0,43.7,0.22,0.5,C
2026-03-17T22:47:00,M-01,A,DOWN,0,0,42.0,0.2,0.4,C
2026-03-17T22:48:00,M-01,A,DOWN,0,0,40.7,0.25,0.5,C
2026-03-17T22:49:00,M-01,A,DOWN,0,0,39.8,0.21,0.4,C
2026-03-17T22:50:00,M-01,A,DOWN,0,0,38.1,0.2,0.2,C
2026-03-17T22:51:00,M-01,A,DOWN,0,0,38.3,0.29,0.4,C
2026-03-17T22:52:00,M-01,A,DOWN,0,0,37.6,0.26,0.5,C
2026-03-17T22:53:00,M-01,A,DOWN,0,0,35.9,0.24,0.3,C
2026-03-17T22:54:00,M-01,A,DOWN,0,0,35.2,0.26,0.4,C
2026-03-17T22:55:00,M-01,A,DOWN,0,0,35.4,0.27,0.5,C
2026-03-17T22:56:00,M-01,A,DOWN,0,0,34.3,0.22,0.5,C
2026-03-17T22:57:00,M-01,A,DOWN,0,0,33.7,0.2,0.4,C
2026-03-17T22:58:00,M-01,A,DOWN,0,0,32.9,0.2,0.5,C
2026-03-17T22:59:00,M-01,A,DOWN,0,0,32.4,0.31,0.4,C
2026-03-17T23:00:00,M-01,A,DOWN,0,0,32.4,0.29,0.2,C
2026-03-17T23:01:00,M-01,A,DOWN,0,0,31.8,0.21,0.4,C
2026-03-17T23:02:00,M-01,A,DOWN,0,0,31.7,0.27,0.4,C
2026-03-17T23:03:00,M-01,A,DOWN,0,0,31.3,0.27,0.3,C
2026-03-17T23:04:00,M-01,A,DOWN,0,0,30.6,0.33,0.4,C
2026-03-17T23:05:00,M-01,A,DOWN,0,0,29.8,0.26,0.5,C
2026-03-17T23:06:00,M-01,A,DOWN,0,0,29.3,0.25,0.4,C
2026-03-17T23:07:00,M-01,A,DOWN,0,0,28.6,0.2,0.5,C
2026-03-17T23:08:00,M-01,A,DOWN,0,0,28.4,0.27,0.4,C
2026-03-17T23:09:00,M-01,A,DOWN,0,0,28.6,0.22,0.4,C
2026-03-17T23:10:00,M-01,A,DOWN,0,0,28.2,0.28,0.5,C
2026-03-17T23:11:00,M-01,A,DOWN,0,0,27.2,0.27,0.3,C
2026-03-17T23:12:00,M-01,A,DOWN,0,0,26.5,0.23,0.5,C
2026-03-17T23:13:00,M-01,A,DOWN,0,0,26.4,0.25,0.3,C
2026-03-17T23:14:00,M-01,A,DOWN,0,0,26.3,0.3,0.5,C
2026-03-17T23:15:00,M-01,A,DOWN,0,0,25.6,0.2,0.4,C
2026-03-17T23:16:00,M-01,A,DOWN,0,0,24.7,0.29,0.3,C
2026-03-17T23:17:00,M-01,A,DOWN,0,0,24.5,0.26,0.4,C
2026-03-17T23:18:00,M-01,A,DOWN,0,0,23.8,0.25,0.5,C
2026-03-17T23:19:00,M-01,A,DOWN,0,0,23.9,0.22,0.5,C
2026-03-17T23:20:00,M-01,A,DOWN,0,0,24.0,0.32,0.3,C
2026-03-17T23:21:00,M-01,A,DOWN,0,0,23.4,0.25,0.3,C
2026-03-17T23:22:00,M-01,A,DOWN,0,0,23.5,0.27,0.3,C
2026-03-17T23:23:00,M-01,A,DOWN,0,0,22.7,0.23,0.6,C
2026-03-17T23:24:00,M-01,A,DOWN,0,0,22.9,0.2,0.3,C
2026-03-17T23:25:00,M-01,A,DOWN,0,0,23.4,0.21,0.4,C
2026-03-17T23:26:00,M-01,A,DOWN,0,0,24.1,0.3,0.3,C
2026-03-17T23:27:00,M-01,A,DOWN,0,0,23.4,0.27,0.6,C
2026-03-17T23:28:00,M-01,A,DOWN,0,0,23.7,0.28,0.6,C
2026-03-17T23:29:00,M-01,A,DOWN,0,0,23.7,0.25,0.3,C
2026-03-17T23:30:00,M-01,A,DOWN,0,0,23.8,0.2,0.4,C
2026-03-17T23:31:00,M-01,A,DOWN,0,0,23.4,0.29,0.4,C
2026-03-17T23:32:00,M-01,A,DOWN,0,0,22.8,0.2,0.4,C
2026-03-17T23:33:00,M-01,A,DOWN,0,0,22.8,0.23,0.4,C
2026-03-17T23:34:00,M-01,A,DOWN,0,0,23.3,0.27,0.4,C
2026-03-17T23:35:00,M-01,A,DOWN,0,0,23.1,0.2,0.2,C
2026-03-17T23:36:00,M-01,A,DOWN,0,0,22.6,0.23,0.3,C
2026-03-17T23:37:00,M-01,A,RUN,17,0,25.6,1.24,21.3,C
2026-03-17T23:38:00,M-01,A,RUN,13,0,27.7,1.07,19.5,C
2026-03-17T23:39:00,M-01,A,RUN,17,1,29.4,1.28,21.3,C
2026-03-17T23:40:00,M-01,A,RUN,8,1,30.6,1.21,18.1,C
2026-03-17T23:41:00,M-01,A,RUN,14,2,32.4,1.11,22.1,C
2026-03-17T23:42:00,M-01,A,RUN,12,0,33.7,1.18,20.4,C
2026-03-17T23:43:00,M-01,A,RUN,9,0,34.2,1.08,18.2,C
2026-03-17T23:44:00,M-01,A,RUN,12,0,35.7,1.11,20.1,C
2026-03-17T23:45:00,M-01,A,RUN,12,0,36.3,0.81,20.4,C
2026-03-17T23:46:00,M-01,A,RUN,10,0,38.6,0.87,19.2,C
2026-03-17T23:47:00,M-01,A,RUN,8,0,40.1,1.13,19.6,C
2026-03-17T23:48:00,M-01,A,RUN,20,0,41.0,0.9,24.0,C
2026-03-17T23:49:00,M-01,A,RUN,9,1,41.7,1.22,19.1,C
2026-03-17T23:50:00,M-01,A,RUN,11,0,42.4,1.18,19.0,C
2026-03-17T23:51:00,M-01,A,RUN,7,0,44.7,1.29,18.6,C
2026-03-17T23:52:00,M-01,A,RUN,9,0,45.9,1.11,20.4,C
2026-03-17T23:53:00,M-01,A,RUN,16,0,47.9,1.45,22.5,C
2026-03-17T23:54:00,M-01,A,RUN,16,1,48.9,1.04,21.4,C
2026-03-17T23:55:00,M-01,A,RUN,15,0,49.2,1.21,20.1,C
2026-03-17T23:56:00,M-01,A,RUN,10,1,50.5,1.19,19.1,C
2026-03-17T23:57:00,M-01,A,RUN,13,0,50.9,1.27,20.0,C
2026-03-17T23:58:00, M-01,A,RUN,12,0,51.8,1.03,20.5,C
2026-03-17T23:59:00,M-01,A,RUN,21,0,52.6,1.15,23.1,C
2026-03-18T00:00:00,M-01,A,RUN,16,0,52.3,1.08,20.3,C
2026-03-18T00:01:00,M-01,A,RUN,10,1,53.6,1.26,19.4,C
2026-03-18T00:02:00,M-01,A,RUN,10,0,53.6,1.21,21.0,C
2026-03-18T00:03:00,M-01,A,RUN,15,1,54.2,1.3,22.4,C
2026-03-18T00:04:00,M-01,A,RUN,10,0,54.4,1.06,19.2,C
2026-03-18T00:05:00,M-01,A,RUN,9,0,54.9,1.26,18.7,C
2026-03-18T00:06:00,M-01,A,RUN,21,1,55.1,1.41,22.6,C
2026-03-18T00:07:00,M-01,A,RUN,8,0,55.1,1.09,18.0,C
2026-03-18T00:08:00,M-01,A,RUN,11,0,55.7,1.11,19.5,C
2026-03-18T00:09:00,M-01,A,RUN,15,0,55.5,1.28,22.0,C
2026-03-18T00:10:00,M-01,A,RUN,17,1,57.0,1.15,22.6,C
2026-03-18T00:11:00,M-01,A,RUN,12,0,58.0,1.17,19.3,C
2026-03-18T00:12:00,M-01,A,RUN,4,0,56.9,1.0,17.5,C
2026-03-18T00:13:00,M-01,A,RUN,18,0,57.1,1.24,23.1,C
2026-03-18T00:14:00,M-01,A,RUN,22,0,56.8,1.3,23.6,C
2026-03-18T00:15:00,M-01,A,RUN,17,1,57.0,1.4,21.2,C
2026-03-18T00:16:00,M-01,A,RUN,11,0,57.2,1.35,20.1,C
2026-03-18T00:17:00,M-01,A,RUN,18,0,55.7,1.56,22.0,C
2026-03-18T00:18:00,M-01,A,RUN,15,0,55.9,1.21,19.6,C
2026-03-18T00:19:00,M-01,A,RUN,17,0,55.6,1.19,22.0,C
2026-03-18T00:20:00,M-01,A,RUN,6,0,56.9,1.26,17.1,C
2026-03-18T00:21:00,M-01,A,RUN,14,0,58.1,1.35,19.1,C
2026-03-18T00:22:00,M-01,A,RUN,14,0,57.9,1.42,19.7,C
2026-03-18T00:23:00,M-01,A,RUN,9,0,58.3,1.44,18.6,C
2026-03-18T00:24:00,M-01,A,RUN,13,1,57.9,1.36,20.3,C
2026-03-18T00:25:00,M-01,A,RUN,16,2,58.4,1.45,20.9,C
2026-03-18T00:26:00,M-01,A,RUN,14,2,58.3,1.35,22.3,C
2026-03-18T00:27:00,M-01,A,RUN,17,2,59.3,1.37,21.6,C
2026-03-18T00:28:00,M-01,A,RUN,10,0,59.9,1.16,19.6,C
2026-03-18T00:29:00,M-01,A,RUN,17,1,58.9,1.66,22.4,C
2026-03-18T00:30:00,M-01,A,RUN,13,0,59.9,1.46,19.7,C
2026-03-18T00:31:00,M-01,A,RUN,10,1,60.0,1.48,19.4,C
2026-03-18T00:32:00,M-01,A,RUN,18,0,60.2,0.99,22.1,C
2026-03-18T00:33:00,M-01,A,RUN,10,0,60.4,1.26,18.7,C
2026-03-18T00:34:00,M-01,A,RUN,8,0,60.5,1.37,18.7,C
2026-03-18T00:35:00,M-01,A,RUN,20,2,60.1,1.45,22.4,C
2026-03-18T00:36:00,M-01,A,RUN,10,1,60.6,1.2,19.8,C
2026-03-18T00:37:00,M-01,A,RUN,18,0,60.4,1.22,23.0,C
2026-03-18T00:38:00,M-01,A,RUN,10,0,60.5,1.29,20.4,C
2026-03-18T00:39:00,M-01,A,RUN,9,0,61.1,1.43,19.6,C
2026-03-18T00:40:00,M-01,A,RUN,16,0,61.5,1.44,22.1,C
2026-03-18T00:41:00,M-01,A,RUN,10,0,61.0,1.22,19.6,C
2026-03-18T00:42:00,M-01,A,RUN,11,0,60.7,1.51,20.0,C
2026-03-18T00:43:00,M-01,A,RUN,12,0,60.1,1.36,21.1,C
2026-03-18T00:44:00,M-01,A,RUN,18,0,60.5,1.4,21.8,C
2026-03-18T00:45:00,M-01,A,RUN,12,1,60.8,1.09,19.7,C
2026-03-18T00:46:00,M-01,A,RUN,14,0,60.7,1.44,20.5,C
2026-03-18T00:47:00,M-01,A,RUN,15,0,60.9,1.36,19.5,C
2026-03-18T00:48:00,M-01,A,RUN,13,0,61.7,1.48,19.9,C
2026-03-18T00:49:00,M-01,A,RUN,15,0,61.4,1.29,19.9,C
2026-03-18T00:50:00,M-01,A,RUN,8,0,61.3,1.39,17.2,C
2026-03-18T00:51:00,M-01,A,RUN,11,1,61.7,1.2,19.8,C
2026-03-18T00:52:00,M-01,A,RUN,10,0,61.6,1.4,18.4,C
2026-03-18T00:53:00,M-01,A,RUN,8,0,61.9,1.41,18.0,C
2026-03-18T00:54:00,M-01,A,RUN,14,0,61.8,1.52,21.7,C
2026-03-18T00:55:00,M-01,A,RUN,9,0,61.6,1.21,19.5,C
2026-03-18T00:56:00,M-01,A,RUN,18,0,62.8,1.44,22.4,C
2026-03-18T00:57:00,M-01,A,RUN,9,0,62.1,1.38,18.3,C
2026-03-18T00:58:00,M-01,A,RUN,7,0,63.7,1.36,17.8,C
2026-03-18T00:59:00,M-01,A,RUN,14,0,63.5,1.49,22.4,C
2026-03-18T01:00:00,M-01,A,RUN,12,0,63.7,1.46,19.3,C
2026-03-18T01:01:00,M-01,A,RUN,10,1,63.8,1.29,19.3,C
2026-03-18T01:02:00,M-01,A,RUN,8,0,64.7,1.4,18.1,C
2026-03-18T01:03:00,M-01,A,RUN,16,1,63.8,1.54,21.7,C
2026-03-18T01:04:00,M-01,A,RUN,18,0,63.9,1.26,23.2,C
2026-03-18T01:05:00,M-01,A,RUN,18,1,63.6,1.5,23.0,C
2026-03-18T01:06:00,M-01,A,RUN,9,0,63.8,1.34,20.1,C
2026-03-18T01:07:00,M-01,A,RUN,15,1,63.8,1.31,20.7,C
2026-03-18T01:08:00,M-01,A,RUN,15,1,63.2,1.23,19.6,C
2026-03-18T01:09:00,M-01,A,RUN,16,0,63.4,1.35,20.8,C
2026-03-18T01:10:00,M-01,A,RUN,9,0,63.0,1.39,17.3,C
2026-03-18T01:11:00,M-01,A,RUN,11,0,61.8,1.59,19.2,C
2026-03-18T01:12:00,M-01,A,RUN,16,1,62.1,1.73,20.6,C
2026-03-18T01:13:00,M-01,A,RUN,12,0,62.0,1.5,21.2,C
2026-03-18T01:14:00,M-01,A,RUN,13,0,61.7,1.41,20.1,C
2026-03-18T01:15:00,M-01,A,RUN,10,0,61.6,1.38,20.3,C
2026-03-18T01:16:00,M-01,A,RUN,9,0,61.3,1.32,19.2,C
2026-03-18T01:17:00,M-01,A,RUN,8,0,60.7,1.32,19.7,C
2026-03-18T01:18:00,M-01,A,RUN,9,0,60.1,1.38,19.0,C
2026-03-18T01:19:00,M-01,A,RUN,13,1,60.2,1.23,19.7,C
2026-03-18T01:20:00,M-01,A,RUN,4,0,60.8,1.4,18.0,C
2026-03-18T01:21:00,M-01,A,RUN,13,1,60.9,1.8,20.6,C
2026-03-18T01:22:00,M-01,A,RUN,11,0,60.3,1.54,19.4,C
